QSPRID,Activity_ID,Quality,source,CID,SMILES,connectivity,InChIKey,InChI,InChI_AuxInfo,target_id,TID,accession,Protein_Type,AID,doc_id,Year,all_doc_ids,all_years,type_IC50,type_EC50,type_KD,type_Ki,type_other,Activity_class,relation,pchembl_value,pchembl_value_Mean,pchembl_value_StdDev,pchembl_value_SEM,pchembl_value_N,pchembl_value_Median,pchembl_value_MAD,QSPRID,BindingType,pchembl_value_Mean_original,Split_IsTrain
TRalpha_163,OKARMSOGGGWFDN_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL519721,CC(C)c1cc(Oc2c(Br)cc(CP(=O)(O)O)cc2Br)ccc1O,OKARMSOGGGWFDN,OKARMSOGGGWFDN-UHFFFAOYSA-N,"InChI=1S/C16H17Br2O5P/c1-9(2)12-7-11(3-4-15(12)19)23-16-13(17)5-10(6-14(16)18)8-24(20,21)22/h3-7,9,19H,8H2,1-2H3,(H2,20,21,22)","AuxInfo=1/1/N:1,3,21,22,11,18,5,13,2,12,6,4,9,19,23,8,10,20,24,15,16,17,7,14/E:(1,2)(5,6)(13,14)(17,18)(20,21,22)/rA:24CCCCCCOCCBrCCCPOOOCCBrCCCO/rB:s1;s2;s2;d4;s5;s6;s7;d8;s9;s9;d11;s12;s13;d14;s14;s14;s12;s8d18;s19;d6;s21;s4d22;s23;/rC:;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860,P10827,WT,CHEMBL949479,PMID:18975928,2008.0,PMID:18975928,2008,0,0,0,1,0,,=,6.630,6.63,0.0,0.0,1.0,6.63,0.0,TRalpha_163,,6.63,True
TRalpha_164,OLIKCJUMYWSDIV_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL157885,Cc1oc2ccccc2c1Cc1cc(I)c(OCC(=O)O)c(I)c1,OLIKCJUMYWSDIV,OLIKCJUMYWSDIV-UHFFFAOYSA-N,"InChI=1S/C18H14I2O4/c1-10-13(12-4-2-3-5-16(12)24-10)6-11-7-14(19)18(15(20)8-11)23-9-17(21)22/h2-5,7-8H,6,9H2,1H3,(H,21,22)","AuxInfo=1/1/N:1,7,6,8,5,11,13,24,18,2,12,9,10,14,22,4,19,16,15,23,20,21,17,3/E:(7,8)(14,15)(19,20)(21,22)/rA:24CCOCCCCCCCCCCCICOCCOOCIC/rB:s1;s2;s3;d4;s5;d6;s7;s4d8;d2s9;s10;s11;d12;s13;s14;d14;s16;s17;s18;d19;s19;s16;s22;s12d22;/rC:;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860,P10827,WT,CHEMBL827048,PMID:11806713,2002.0,PMID:15857115,2005,1,0,0,0,0,,=,5.660,5.66,0.0,0.0,1.0,5.66,0.0,TRalpha_164,,5.66,True
TRalpha_165,OORLQBMJWSBLOY_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL3261323,CC(C)c1cc(Oc2c(Cl)cc(CC(=O)O)cc2Cl)nn(C)c1=O,OORLQBMJWSBLOY,OORLQBMJWSBLOY-UHFFFAOYSA-N,"InChI=1S/C16H16Cl2N2O4/c1-8(2)10-7-13(19-20(3)16(10)23)24-15-11(17)4-9(5-12(15)18)6-14(21)22/h4-5,7-8H,6H2,1-3H3,(H,21,22)","AuxInfo=1/1/N:1,3,22,11,17,13,5,2,12,4,9,18,6,14,8,23,10,19,20,21,15,16,24,7/E:(1,2)(4,5)(11,12)(17,18)(21,22)/rA:24CCCCCCOCCClCCCCOOCCClNNCCO/rB:s1;s2;s2;d4;s5;s6;s7;d8;s9;s9;d11;s12;s13;d14;s14;s12;s8d17;s18;d6;s20;s21;s4s21;d23;/rC:;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860,P10827,WT,CHEMBL3266219,PMID:24712661,2014.0,PMID:24712661,2014,0,1,0,0,0,,=,6.110,6.11,0.0,0.0,1.0,6.11,0.0,TRalpha_165,,6.11,True
TRalpha_167,ORXLENKYLYVGFT_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL5171808,COc1nc(C(=O)NCC(=O)O)c(O)c2ccc(Oc3ccc(-c4ccccc4)cc3)cc12,ORXLENKYLYVGFT,ORXLENKYLYVGFT-UHFFFAOYSA-N,"InChI=1S/C25H20N2O6/c1-32-25-20-13-18(33-17-9-7-16(8-10-17)15-5-3-2-4-6-15)11-12-19(20)23(30)22(27-25)24(31)26-14-21(28)29/h2-13,30H,14H2,1H3,(H,26,31)(H,28,29)","AuxInfo=1/1/N:1,27,26,28,25,29,22,30,21,31,17,16,32,9,24,23,20,18,15,33,10,5,13,6,3,8,4,11,12,14,7,2,19/E:(3,4)(5,6)(7,8)(9,10)(28,29)/rA:33COCNCCONCCOOCOCCCCOCCCCCCCCCCCCCC/rB:s1;s2;d3;s4;s5;d6;s6;s8;s9;d10;s10;d5;s13;s13;d15;s16;d17;s18;s19;d20;s21;d22;s23;d24;s25;d26;s27;s24d28;s23;s20d30;s18;s3s15d32;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860,P10827,WT,CHEMBL5166787,PMID:35507418,2022.0,PMID:35507418,2022,0,1,0,0,0,,=,7.410,7.41,0.0,0.0,1.0,7.41,0.0,TRalpha_167,,7.41,True
TRalpha_168,OOUBNAURBOKHOI_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL202336,CCCC(CCC)C(=O)Nc1ccc(Oc2c(Cl)cc(CC(=O)O)cc2Cl)cc1Br,OOUBNAURBOKHOI,OOUBNAURBOKHOI-UHFFFAOYSA-N,"InChI=1S/C22H24BrCl2NO4/c1-3-5-14(6-4-2)22(29)26-19-8-7-15(12-16(19)23)30-21-17(24)9-13(10-18(21)25)11-20(27)28/h7-10,12,14H,3-6,11H2,1-2H3,(H,26,29)(H,27,28)","AuxInfo=1/1/N:1,7,2,6,3,5,13,12,19,25,21,28,20,4,14,29,17,26,11,22,16,8,30,18,27,10,23,24,9,15/E:(1,2)(3,4)(5,6)(9,10)(17,18)(24,25)(27,28)/rA:30CCCCCCCCONCCCCOCCClCCCCOOCCClCCBr/rB:s1;s2;s3;s4;s5;s6;s4;d8;s8;s10;d11;s12;d13;s14;s15;d16;s17;s17;d19;s20;s21;d22;s22;s20;s16d25;s26;s14;s11d28;s29;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,EntrezID:7067;ChEMBL:CHEMBL1860,P10827,WT,CHEMBL867118,PMID:16303304,2006.0,PubChemAID:260453;PMID:16303304,2010;2006,1,0,0,0,0,,=,5.92,5.92,0.0,0.0,1.0,5.92,0.0,TRalpha_168,,5.92,True
TRalpha_169,OSDJZABHEFWQAU_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL249895,Cc1cccc(COc2c(Br)cc(CCC(=O)O)cc2Br)c1,OSDJZABHEFWQAU,OSDJZABHEFWQAU-UHFFFAOYSA-N,"InChI=1S/C17H16Br2O3/c1-11-3-2-4-13(7-11)10-22-17-14(18)8-12(9-15(17)19)5-6-16(20)21/h2-4,7-9H,5-6,10H2,1H3,(H,20,21)","AuxInfo=1/1/N:1,4,3,5,14,15,22,12,19,7,2,13,6,10,20,16,9,11,21,17,18,8/E:(8,9)(14,15)(18,19)(20,21)/rA:22CCCCCCCOCCBrCCCCCOOCCBrC/rB:s1;d2;s3;d4;s5;s6;s7;s8;d9;s10;s10;d12;s13;s14;s15;d16;s16;s13;s9d19;s20;s2d6;/rC:;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,EntrezID:7067;ChEMBL:CHEMBL1860,P10827,WT,CHEMBL903380,PMID:17254783,2007.0,PubChemAID:306165;PMID:17254783,2010;2007,1,0,0,0,0,,=,6.44,6.44,0.0,0.0,1.0,6.44,0.0,TRalpha_169,,6.44,False
TRalpha_170,OYZZBRHSILKBDZ_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL485927,Cc1cc(Cc2c(C)cc(OCP(=O)(O)O)cc2C)ccc1O,OYZZBRHSILKBDZ,OYZZBRHSILKBDZ-UHFFFAOYSA-N,"InChI=1S/C17H21O5P/c1-11-7-15(22-10-23(19,20)21)8-12(2)16(11)9-14-4-5-17(18)13(3)6-14/h4-8,18H,9-10H2,1-3H3,(H2,19,20,21)","AuxInfo=1/1/N:8,19,1,20,21,3,9,17,5,12,7,18,2,4,10,6,22,23,14,15,16,11,13/E:(1,2)(7,8)(11,12)(19,20,21)/rA:23CCCCCCCCCCOCPOOOCCCCCCO/rB:s1;d2;s3;s4;s5;d6;s7;s7;d9;s10;s11;s12;d13;s13;s13;s10;s6d17;s18;d4;s20;s2d21;s22;/rC:;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860,P10827,WT,CHEMBL949479,PMID:18975928,2008.0,PMID:18975928,2008,0,0,0,1,0,,=,6.050,6.05,0.0,0.0,1.0,6.05,0.0,TRalpha_170,,6.05,True
TRalpha_171,PDAXFQMIZAKQJA_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL3397338,Cc1cc(OCC(=O)O)cc2cc(C)n(Cc3ccc(O)c(C(C)C)c3)c12,PDAXFQMIZAKQJA,PDAXFQMIZAKQJA-UHFFFAOYSA-N,"InChI=1S/C22H25NO4/c1-13(2)19-9-16(5-6-20(19)24)11-23-15(4)8-17-10-18(27-12-21(25)26)7-14(3)22(17)23/h5-10,13,24H,11-12H2,1-4H3,(H,25,26)","AuxInfo=1/1/N:24,25,1,14,18,19,3,12,26,10,16,6,23,2,13,17,11,4,22,20,7,27,15,21,8,9,5/E:(1,2)(25,26)/rA:27CCCCOCCOOCCCCCNCCCCCOCCCCCC/rB:s1;d2;s3;s4;s5;s6;d7;s7;d4;s10;s11;d12;s13;s13;s15;s16;d17;s18;d19;s20;s20;s22;s23;s23;s17d22;s2d11s15;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860,P10827,WT,CHEMBL3399152,PMID:25752984,2015.0,PMID:25752984,2015,0,0,0,1,0,,=,8.690,8.69,0.0,0.0,1.0,8.69,0.0,TRalpha_171,,8.69,True
TRalpha_172,PDWWLSBHJFKDFA_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL192490,CCCCOc1c(Br)cc(CC(=O)O)cc1Br,PDWWLSBHJFKDFA,PDWWLSBHJFKDFA-UHFFFAOYSA-N,"InChI=1S/C12H14Br2O3/c1-2-3-4-17-12-9(13)5-8(6-10(12)14)7-11(15)16/h5-6H,2-4,7H2,1H3,(H,15,16)","AuxInfo=1/1/N:1,2,3,4,9,15,11,10,7,16,12,6,8,17,13,14,5/E:(5,6)(9,10)(13,14)(15,16)/rA:17CCCCOCCBrCCCCOOCCBr/rB:s1;s2;s3;s4;s5;d6;s7;s7;d9;s10;s11;d12;s12;s10;s6d15;s16;/rC:;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860,P10827,WT,CHEMBL876988,PMID:15857115,2005.0,PMID:15857115,2005,1,0,0,0,0,,=,4.580,4.58,0.0,0.0,1.0,4.58,0.0,TRalpha_172,,4.58,True
TRalpha_174,PFUQJKKBXJZCRY_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL193198,CC(C)c1cc(Oc2c(Br)cc(C(=O)O)cc2Br)cc(C(C)C)c1O,PFUQJKKBXJZCRY,PFUQJKKBXJZCRY-UHFFFAOYSA-N,"InChI=1S/C19H20Br2O4/c1-9(2)13-7-12(8-14(10(3)4)17(13)22)25-18-15(20)5-11(19(23)24)6-16(18)21/h5-10,22H,1-4H3,(H,23,24)","AuxInfo=1/1/N:1,3,22,23,11,16,5,19,2,21,12,6,4,20,9,17,24,8,13,10,18,25,14,15,7/E:(1,2,3,4)(5,6)(7,8)(9,10)(13,14)(15,16)(20,21)(23,24)/rA:25CCCCCCOCCBrCCCOOCCBrCCCCCCO/rB:s1;s2;s2;d4;s5;s6;s7;d8;s9;s9;d11;s12;d13;s13;s12;s8d16;s17;d6;s19;s20;s21;s21;s4d20;s24;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860,P10827,WT,CHEMBL827048;CHEMBL876988,PMID:15857115,2005.0,PMID:15857115,2005,1,0,0,0,0,,=,5.960;5.800,5.88,0.08,0.08,2.0,5.88,0.08,TRalpha_174,,5.88,True
TRalpha_175,PKAWWNPXKMCVBC_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL5266872,CC(C)n1c(=O)ccc2c1ccn2-c1c(Cl)cc(-c2n[nH]c(=O)[nH]c2=O)cc1Cl,PKAWWNPXKMCVBC,PKAWWNPXKMCVBC-UHFFFAOYSA-N,"InChI=1S/C19H15Cl2N5O3/c1-9(2)26-14-5-6-25(13(14)3-4-15(26)27)17-11(20)7-10(8-12(17)21)16-18(28)22-19(29)24-23-16/h3-9H,1-2H3,(H2,22,24,28,29)","AuxInfo=1/1/N:1,3,8,7,11,12,17,27,2,18,15,28,9,10,5,19,14,25,22,16,29,24,20,21,13,4,6,26,23/E:(1,2)(7,8)(11,12)(20,21)/rA:29CCCNCOCCCCCCNCCClCCCNNCONCOCCCl/rB:s1;s2;s2;s4;d5;s5;d7;s8;s4d9;s10;d11;s9s12;s13;d14;s15;s15;d17;s18;d19;s20;s21;d22;s22;s19s24;d25;s18;s14d27;s28;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860,P10827,WT,CHEMBL5250900,PMID:36799411,2023.0,PMID:36799411,2023,0,1,0,0,0,,=,7.400,7.4,0.0,0.0,1.0,7.4,0.0,TRalpha_175,,7.4,False
TRalpha_177,OZYQIQVPUZANTM_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL41036,CC(C)c1cc(Oc2c(Cl)cc(CC(=O)O)cc2Cl)ccc1O,OZYQIQVPUZANTM,OZYQIQVPUZANTM-UHFFFAOYSA-N,"InChI=1S/C17H16Cl2O4/c1-9(2)12-8-11(3-4-15(12)20)23-17-13(18)5-10(6-14(17)19)7-16(21)22/h3-6,8-9,20H,7H2,1-2H3,(H,21,22)","AuxInfo=1/1/N:1,3,20,21,11,17,13,5,2,12,6,4,9,18,22,14,8,10,19,23,15,16,7/E:(1,2)(5,6)(13,14)(18,19)(21,22)/rA:23CCCCCCOCCClCCCCOOCCClCCCO/rB:s1;s2;s2;d4;s5;s6;s7;d8;s9;s9;d11;s12;s13;d14;s14;s12;s8d17;s18;d6;s20;s4d21;s22;/rC:;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860,P10827,WT,CHEMBL986573;CHEMBL3266219;CHEMBL873891;CHEMBL814590;CHEMBL949479,PMID:12699376,2003.0,PMID:18585912;PMID:24712661;PMID:12699376;PMID:12699376;PMID:18975928,2008;2014;2003;2003;2008,0;0;1;0;0,1;1;0;1;0,0,0;0;0;0;1,0,,=,8.35;8.3;7.6;7.96;8.11,8.064,0.30237394067611,0.1352257371952542,5.0,8.11,0.1900000000000012,TRalpha_177,,8.064,True
TRalpha_178,PBZAEAFSLYJVGD_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL112087,Cc1cc(OCC(=O)O)cc(C)c1Cc1cc(-c2ccc([N+](=O)[O-])cc2)c(O)c(C(C)C)c1,PBZAEAFSLYJVGD,PBZAEAFSLYJVGD-UHFFFAOYSA-N,"InChI=1S/C26H27NO6/c1-15(2)22-11-18(12-23-16(3)9-21(10-17(23)4)33-14-25(28)29)13-24(26(22)30)19-5-7-20(8-6-19)27(31)32/h5-11,13,15,30H,12,14H2,1-4H3,(H,28,29)","AuxInfo=1/1/N:31,32,1,12,19,26,20,25,3,10,33,14,16,6,30,2,11,15,18,21,4,29,13,17,7,27,22,8,9,28,23,24,5/E:(1,2)(3,4)(5,6)(7,8)(9,10)(16,17)(28,29)(31,32)/CRV:27.5/rA:33CCCCOCCOOCCCCCCCCCCCCN+OO-CCCOCCCCC/rB:s1;d2;s3;s4;s5;s6;d7;s7;d4;s10;s11;s2d11;s13;s14;d15;s16;s17;d18;s19;d20;s21;d22;s22;s21;s18d25;d17;s27;s27;s29;s30;s30;s15d29;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860,P10827,WT,CHEMBL814598;CHEMBL814597,PMID:12109914,2002.0,PMID:12109914,2002,0;1,0,1;0,0,0,,=,6.7;5.3,6.0,0.9899494936611668,0.7000000000000002,2.0,6.0,0.7000000000000002,TRalpha_178,,6.0,True
TRalpha_179,PKPVFOLUOGCXPY_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL425939,CC(C)c1cc(Oc2c(Br)cc3[nH]c(C(=O)O)cc3c2Br)ccc1O,PKPVFOLUOGCXPY,PKPVFOLUOGCXPY-UHFFFAOYSA-N,"InChI=1S/C18H15Br2NO4/c1-8(2)10-5-9(3-4-15(10)22)25-17-12(19)7-13-11(16(17)20)6-14(21-13)18(23)24/h3-8,21-22H,1-2H3,(H,23,24)","AuxInfo=1/1/N:1,3,22,23,5,18,11,2,6,4,19,9,12,14,24,20,8,15,10,21,13,25,16,17,7/E:(1,2)(23,24)/rA:25CCCCCCOCCBrCCNCCOOCCCBrCCCO/rB:s1;s2;s2;d4;s5;s6;s7;d8;s9;s9;d11;s12;s13;s14;d15;s15;d14;s12s18;s8d19;s20;d6;s22;s4d23;s24;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860;ChEMBL:CHEMBL1860;EntrezID:7067,P10827,WT,CHEMBL866541;CHEMBL865333,PMID:16338239,2006.0,PMID:16338239;PMID:16338239;PubChemAID:261712,2006;2006;2010,1;0,0;1,0,0,0,,=,8.6;8.0,8.3,0.4242640687119289,0.3000000000000002,2.0,8.3,0.2999999999999998,TRalpha_179,,8.3,True
TRalpha_181,PYHCZIXNZWZCBY_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL459148,O=P(O)(O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1,PYHCZIXNZWZCBY,PYHCZIXNZWZCBY-UHFFFAOYSA-N,"InChI=1S/C13H10I3O5P/c14-9-5-8(1-2-12(9)17)21-13-10(15)3-7(4-11(13)16)6-22(18,19)20/h1-5,17H,6H2,(H2,18,19,20)","AuxInfo=1/1/N:13,14,7,22,19,5,6,12,17,8,20,15,10,18,9,21,16,1,3,4,11,2/E:(3,4)(10,11)(15,16)(18,19,20)/rA:22OPOOCCCCICOCCCCOCICCIC/rB:d1;s2;s2;s2;s5;d6;s7;s8;d8;s10;s11;d12;s13;d14;s15;s15;s17;s12d17;s10;s20;s6d20;/rC:;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860,P10827,WT,CHEMBL949479,PMID:18975928,2008.0,PMID:18975928,2008,0,0,0,1,0,,=,7.800,7.8,0.0,0.0,1.0,7.8,0.0,TRalpha_181,,7.8,True
TRalpha_182,QBMDICSETMGEGS_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL205171,CCCC(C)C(=O)Nc1ccc(Oc2c(Cl)cc(CC(=O)O)cc2Cl)cc1Br,QBMDICSETMGEGS,QBMDICSETMGEGS-UHFFFAOYSA-N,"InChI=1S/C20H20BrCl2NO4/c1-3-4-11(2)20(27)24-17-6-5-13(10-14(17)21)28-19-15(22)7-12(8-16(19)23)9-18(25)26/h5-8,10-11H,3-4,9H2,1-2H3,(H,24,27)(H,25,26)","AuxInfo=1/1/N:1,5,2,3,11,10,17,23,19,26,4,18,12,27,15,24,9,20,14,6,28,16,25,8,21,22,7,13/E:(7,8)(15,16)(22,23)(25,26)/rA:28CCCCCCONCCCCOCCClCCCCOOCCClCCBr/rB:s1;s2;s3;s4;s4;d6;s6;s8;d9;s10;d11;s12;s13;d14;s15;s15;d17;s18;s19;d20;s20;s18;s14d23;s24;s12;s9d26;s27;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860,P10827,WT,CHEMBL867118,PMID:16303304,2006.0,PMID:16303304,2006,1,0,0,0,0,,=,5.890,5.89,0.0,0.0,1.0,5.89,0.0,TRalpha_182,,5.89,True
TRalpha_183,QDOUMGDWMBUGEC_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL236289;ChEMBL:CHEMBL391512,CC(C)c1cc(Oc2c(Br)cc(CC(=O)NC(C(=O)O)C(C)C)cc2Br)ccc1O,QDOUMGDWMBUGEC,QDOUMGDWMBUGEC-UHFFFAOYSA-N,"InChI=1S/C22H25Br2NO5/c1-11(2)15-10-14(5-6-18(15)26)30-21-16(23)7-13(8-17(21)24)9-19(27)25-20(12(3)4)22(28)29/h5-8,10-12,20,26H,9H2,1-4H3,(H,25,27)(H,28,29)","AuxInfo=1/1/N:1,3,22,23,27,28,11,24,13,5,2,21,12,6,4,9,25,29,14,17,8,18,10,26,16,30,15,19,20,7/E:(1,2)(3,4)(7,8)(16,17)(23,24)(28,29)/rA:30CCCCCCOCCBrCCCCONCCOOCCCCCBrCCCO/rB:s1;s2;s2;d4;s5;s6;s7;d8;s9;s9;d11;s12;s13;d14;s14;s16;s17;d18;s18;s17;s21;s21;s12;s8d24;s25;d6;s27;s4d28;s29;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860,P10827,WT,CHEMBL896600,PMID:17543524,2007.0,PMID:17543524,2007,1,0,0,0,0,,=,8.370;8.010,8.19,0.18,0.18,2.0,8.19,0.18,TRalpha_183,,8.19,False
TRalpha_184,QHGINVPICCDABE_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL3397346,Cc1cn(Cc2ccc(O)c(-c3ccccc3)c2)c2ccc(OCC(=O)O)cc12,QHGINVPICCDABE,QHGINVPICCDABE-UHFFFAOYSA-N,"InChI=1S/C24H21NO4/c1-16-13-25(22-9-8-19(12-20(16)22)29-15-24(27)28)14-17-7-10-23(26)21(11-17)18-5-3-2-4-6-18/h2-13,26H,14-15H2,1H3,(H,27,28)","AuxInfo=1/1/N:1,15,14,16,13,17,7,21,20,8,18,28,3,5,24,2,6,12,22,29,11,19,9,25,4,10,26,27,23/E:(3,4)(5,6)(27,28)/rA:29CCCNCCCCCOCCCCCCCCCCCCOCCOOCC/rB:s1;d2;s3;s4;s5;d6;s7;d8;s9;s9;s11;d12;s13;d14;s15;s12d16;s6d11;s4;d19;s20;d21;s22;s23;s24;d25;s25;s22;s2s19d28;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860,P10827,WT,CHEMBL3399152,PMID:25752984,2015.0,PMID:25752984,2015,0,0,0,1,0,,=,7.050,7.05,0.0,0.0,1.0,7.05,0.0,TRalpha_184,,7.05,True
TRalpha_185,PVUIJHOHMVLYQT_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL236498;ChEMBL:CHEMBL391513,CC(C)c1cc(Oc2c(Br)cc(CC(=O)NC(CC(=O)O)C(=O)O)cc2Br)ccc1O,PVUIJHOHMVLYQT,PVUIJHOHMVLYQT-UHFFFAOYSA-N,"InChI=1S/C21H21Br2NO7/c1-10(2)13-8-12(3-4-17(13)25)31-20-14(22)5-11(6-15(20)23)7-18(26)24-16(21(29)30)9-19(27)28/h3-6,8,10,16,25H,7,9H2,1-2H3,(H,24,26)(H,27,28)(H,29,30)","AuxInfo=1/1/N:1,3,28,29,11,25,13,5,18,2,12,6,4,9,26,17,30,14,19,8,22,10,27,16,31,15,20,21,23,24,7/E:(1,2)(5,6)(14,15)(22,23)(27,28)(29,30)/rA:31CCCCCCOCCBrCCCCONCCCOOCOOCCBrCCCO/rB:s1;s2;s2;d4;s5;s6;s7;d8;s9;s9;d11;s12;s13;d14;s14;s16;s17;s18;d19;s19;s17;d22;s22;s12;s8d25;s26;d6;s28;s4d29;s30;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,EntrezID:7067;ChEMBL:CHEMBL1860;ChEMBL:CHEMBL1860,P10827,WT,CHEMBL896600,PMID:17543524,2007.0,PubChemAID:299560;PMID:17543524;PMID:17543524,2010;2007;2007,1,0,0,0,0,,=,6.78;6.34,6.5600000000000005,0.3111269837220815,0.2200000000000004,2.0,6.5600000000000005,0.2200000000000002,TRalpha_185,,6.5600000000000005,True
TRalpha_186,PWPYRNOJAKRZPE_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL2312272,Cc1cc(NC(=O)CC(=O)O)c2c(c1Oc1ccc(O)c(CCc3ccc(Cl)cc3)c1)CCC2,PWPYRNOJAKRZPE,PWPYRNOJAKRZPE-UHFFFAOYSA-N,"InChI=1S/C27H26ClNO5/c1-16-13-23(29-25(31)15-26(32)33)21-3-2-4-22(21)27(16)34-20-11-12-24(30)18(14-20)8-5-17-6-9-19(28)10-7-17/h6-7,9-14,30H,2-5,8,15H2,1H3,(H,29,31)(H,32,33)","AuxInfo=1/1/N:1,33,34,32,23,25,30,22,26,29,17,18,3,31,8,2,24,21,27,16,12,13,4,19,6,9,14,28,5,20,7,10,11,15/E:(6,7)(9,10)(32,33)/rA:34CCCCNCOCCOOCCCOCCCCOCCCCCCCClCCCCCC/rB:s1;d2;s3;s4;s5;d6;s6;s8;d9;s9;d4;s12;s2d13;s14;s15;d16;s17;d18;s19;s19;s21;s22;s23;d24;s25;d26;s27;s27;s24d29;s16d21;s13;s32;s12s33;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,EntrezID:7067;ChEMBL:CHEMBL1860,P10827,WT,CHEMBL2317309,PMID:23276448,2013.0,PubChemAID:722581;PMID:23276448,2013,0,0,0,1,0,,=,5.78,5.78,0.0,0.0,1.0,5.78,0.0,TRalpha_186,,5.78,False
TRalpha_187,PYFRUYFQSHPGDE_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL3126375,Cc1c(CCCC(=O)O)c2ccccc2n1Cc1ccc(O)c(C(C)C)c1,PYFRUYFQSHPGDE,PYFRUYFQSHPGDE-UHFFFAOYSA-N,"InChI=1S/C23H27NO3/c1-15(2)20-13-17(11-12-22(20)25)14-24-16(3)18(8-6-10-23(26)27)19-7-4-5-9-21(19)24/h4-5,7,9,11-13,15,25H,6,8,10,14H2,1-3H3,(H,26,27)","AuxInfo=1/1/N:25,26,1,12,13,5,11,4,14,6,19,20,27,17,24,2,18,3,10,23,15,21,7,16,22,8,9/E:(1,2)(26,27)/rA:27CCCCCCCOOCCCCCCNCCCCCOCCCCC/rB:s1;d2;s3;s4;s5;s6;d7;s7;s3;d10;s11;d12;s13;s10d14;s2s15;s16;s17;d18;s19;d20;s21;s21;s23;s24;s24;s18d23;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,EntrezID:7067;ChEMBL:CHEMBL1860;ChEMBL:CHEMBL1860,P10827,WT,CHEMBL3131649;CHEMBL3131652,PMID:24290064,2014.0,PubChemAID:1073537;PMID:24290064;PMID:24290064,2014,0;1,1;0,0,0,0,,=,6.75;5.47,6.109999999999999,0.9050966799187806,0.6399999999999999,2.0,6.109999999999999,0.6400000000000001,TRalpha_187,,6.109999999999999,False
